year,commodity,port,value,type,unit,quantity
1812,Silver,Benkulen,0,export,ozs,0
1812,Silver,Canton,0,export,ozs,0
1813,Silver,Bengal,0,export,ozs,0
1813,Silver,Madras,0,export,ozs,0
1813,Silver,Bombay,0,export,ozs,0
1813,Silver,St_Helena,0,export,ozs,0
1813,Silver,Mocha,0,export,ozs,0
1813,Silver,Benkulen,0,export,ozs,0
1813,Silver,Canton,0,export,ozs,0
1814,Silver,Bengal,0,export,ozs,0
1814,Silver,Madras,0,export,ozs,0
1814,Silver,Bombay,0,export,ozs,0
1814,Silver,St_Helena,0,export,ozs,0
1814,Silver,Mocha,0,export,ozs,0
1814,Silver,Benkulen,0,export,ozs,0
1814,Silver,Canton,0,export,ozs,0
1815,Silver,Bengal,0,export,ozs,0
1815,Silver,Madras,0,export,ozs,0
1815,Silver,Bombay,0,export,ozs,0
1815,Silver,St_Helena,0,export,ozs,0
1815,Silver,Mocha,0,export,ozs,0
1815,Silver,Benkulen,0,export,ozs,0
1815,Silver,Canton,127694,export,ozs,374604
1816,Silver,Bengal,0,export,ozs,0
1816,Silver,Madras,0,export,ozs,0
1816,Silver,Bombay,0,export,ozs,0
1816,Silver,St_Helena,20921,export,ozs,76192
1816,Silver,Mocha,0,export,ozs,0
1816,Silver,Benkulen,0,export,ozs,0
1816,Silver,Canton,1127512,export,ozs,3712778
1817,Silver,Bengal,107991,export,ozs,400092
1817,Silver,Madras,0,export,ozs,0
1817,Silver,Bombay,0,export,ozs,0
1817,Silver,St_Helena,15332,export,ozs,60269
1817,Silver,Mocha,0,export,ozs,0
1817,Silver,Benkulen,0,export,ozs,0
1817,Silver,Canton,0,export,ozs,0
1818,Silver,Bengal,106870,export,ozs,375552
1818,Silver,Madras,0,export,ozs,0
1818,Silver,Bombay,0,export,ozs,0
1818,Silver,St_Helena,0,export,ozs,0
1818,Silver,Mocha,0,export,ozs,0
1818,Silver,Benkulen,0,export,ozs,0
1818,Silver,Canton,0,export,ozs,0
1819,Silver,Bengal,698417,export,ozs,2524552
1819,Silver,Madras,0,export,ozs,0
1819,Silver,Bombay,0,export,ozs,0
1819,Silver,St_Helena,0,export,ozs,0
1819,Silver,Mocha,0,export,ozs,0
1819,Silver,Benkulen,0,export,ozs,0
1819,Silver,Canton,0,export,ozs,0
1820,Silver,Bengal,336354,export,ozs,1217413
1820,Silver,Madras,0,export,ozs,0
1820,Silver,Bombay,0,export,ozs,0
1820,Silver,St_Helena,52087,export,ozs,198347
1820,Silver,Mocha,0,export,ozs,0
1820,Silver,Benkulen,0,export,ozs,0
1820,Silver,Canton,354389,export,ozs,1334791
1821,Silver,Bengal,176946,export,ozs,643750
1821,Silver,Madras,0,export,ozs,0
1821,Silver,Bombay,0,export,ozs,0
1821,Silver,St_Helena,0,export,ozs,0
1821,Silver,Mocha,0,export,ozs,0
1821,Silver,Benkulen,0,export,ozs,0
1821,Silver,Canton,0,export,ozs,0
1760,Stuffs,Bengal,42,export,pieces,8
1760,Stuffs,Madras,0,export,pieces,0
1760,Stuffs,Bombay,1221,export,pieces,321
1760,Stuffs,St_Helena,45,export,pieces,16
1760,Stuffs,Benkulen,196,export,pieces,10
1760,Stuffs,China,176,export,pieces,20
1760,Stuffs,Penang,0,export,pieces,0
1760,Stuffs,Persia,0,export,pieces,0
1760,Stuffs,Java,0,export,pieces,0
1761,Stuffs,Bengal,21,export,pieces,4
1761,Stuffs,Madras,121,export,pieces,16
1761,Stuffs,Bombay,1759,export,pieces,468
1761,Stuffs,St_Helena,46,export,pieces,16
1761,Stuffs,Benkulen,60,export,pieces,2
1761,Stuffs,China,5003,export,pieces,605
1761,Stuffs,Penang,0,export,pieces,0
1761,Stuffs,Persia,0,export,pieces,0
1761,Stuffs,Java,0,export,pieces,0
1762,Stuffs,Bengal,21,export,pieces,4
1762,Stuffs,Madras,122,export,pieces,20
1762,Stuffs,Bombay,811,export,pieces,238
1762,Stuffs,St_Helena,48,export,pieces,16
1762,Stuffs,Benkulen,274,export,pieces,15
1762,Stuffs,China,5070,export,pieces,615
1762,Stuffs,Penang,0,export,pieces,0
1762,Stuffs,Persia,0,export,pieces,0
1762,Stuffs,Java,0,export,pieces,0
1763,Stuffs,Bengal,0,export,pieces,0
1763,Stuffs,Madras,490,export,pieces,85
1763,Stuffs,Bombay,1007,export,pieces,333
1763,Stuffs,St_Helena,49,export,pieces,15
1763,Stuffs,Benkulen,278,export,pieces,15
1763,Stuffs,China,3768,export,pieces,450
1763,Stuffs,Penang,0,export,pieces,0
1763,Stuffs,Persia,0,export,pieces,0
1763,Stuffs,Java,0,export,pieces,0
1764,Stuffs,Bengal,45,export,pieces,8
1764,Stuffs,Madras,288,export,pieces,45
1764,Stuffs,Bombay,609,export,pieces,139
1764,Stuffs,St_Helena,32,export,pieces,10
1764,Stuffs,Benkulen,0,export,pieces,0
1764,Stuffs,China,1854,export,pieces,211
1764,Stuffs,Penang,0,export,pieces,0
1764,Stuffs,Persia,0,export,pieces,0
1764,Stuffs,Java,0,export,pieces,0
1765,Stuffs,Bengal,146,export,pieces,38
1765,Stuffs,Madras,62,export,pieces,20
1765,Stuffs,Bombay,918,export,pieces,221
1765,Stuffs,St_Helena,32,export,pieces,11
1765,Stuffs,Benkulen,0,export,pieces,0
1765,Stuffs,China,6132,export,pieces,720
1765,Stuffs,Penang,0,export,pieces,0
1765,Stuffs,Persia,0,export,pieces,0
1765,Stuffs,Java,0,export,pieces,0
1766,Stuffs,Bengal,90,export,pieces,24
1766,Stuffs,Madras,273,export,pieces,45
1766,Stuffs,Bombay,461,export,pieces,79
1766,Stuffs,St_Helena,61,export,pieces,20
1766,Stuffs,Benkulen,10,export,pieces,2
1766,Stuffs,China,5960,export,pieces,700
1766,Stuffs,Penang,0,export,pieces,0
1766,Stuffs,Persia,0,export,pieces,0
1766,Stuffs,Java,0,export,pieces,0
1767,Stuffs,Bengal,104,export,pieces,33
1767,Stuffs,Madras,233,export,pieces,35
1767,Stuffs,Bombay,462,export,pieces,90
1767,Stuffs,St_Helena,0,export,pieces,0
1767,Stuffs,Benkulen,0,export,pieces,0
1767,Stuffs,China,2381,export,pieces,300
1767,Stuffs,Penang,0,export,pieces,0
1767,Stuffs,Persia,0,export,pieces,0
1767,Stuffs,Java,0,export,pieces,0
1768,Stuffs,Bengal,19,export,pieces,4
1768,Stuffs,Madras,213,export,pieces,25
1768,Stuffs,Bombay,0,export,pieces,0
1768,Stuffs,St_Helena,39,export,pieces,13
1768,Stuffs,Benkulen,0,export,pieces,0
1768,Stuffs,China,10759,export,pieces,970
1768,Stuffs,Penang,0,export,pieces,0
1768,Stuffs,Persia,0,export,pieces,0
1768,Stuffs,Java,0,export,pieces,0
1769,Stuffs,Bengal,0,export,pieces,0
1769,Stuffs,Madras,67,export,pieces,25
1769,Stuffs,Bombay,174,export,pieces,23
1769,Stuffs,St_Helena,43,export,pieces,14
1769,Stuffs,Benkulen,0,export,pieces,0
1769,Stuffs,China,19572,export,pieces,2360
1769,Stuffs,Penang,0,export,pieces,0
1769,Stuffs,Persia,0,export,pieces,0
1769,Stuffs,Java,0,export,pieces,0
1770,Stuffs,Bengal,0,export,pieces,0
1770,Stuffs,Madras,127,export,pieces,15
1770,Stuffs,Bombay,173,export,pieces,25
1770,Stuffs,St_Helena,61,export,pieces,19
1770,Stuffs,Benkulen,0,export,pieces,0
1770,Stuffs,China,22103,export,pieces,2600
1770,Stuffs,Penang,0,export,pieces,0
1770,Stuffs,Persia,0,export,pieces,0
1770,Stuffs,Java,0,export,pieces,0
1771,Stuffs,Bengal,0,export,pieces,0
1771,Stuffs,Madras,0,export,pieces,0
1771,Stuffs,Bombay,84,export,pieces,20
1771,Stuffs,St_Helena,77,export,pieces,22
1771,Stuffs,Benkulen,53,export,pieces,3
1771,Stuffs,China,6715,export,pieces,798
1771,Stuffs,Penang,0,export,pieces,0
1771,Stuffs,Persia,0,export,pieces,0
1771,Stuffs,Java,0,export,pieces,0
1772,Stuffs,Bengal,0,export,pieces,0
1772,Stuffs,Madras,0,export,pieces,0
1772,Stuffs,Bombay,69,export,pieces,20
1772,Stuffs,St_Helena,0,export,pieces,0
1772,Stuffs,Benkulen,0,export,pieces,0
1772,Stuffs,China,0,export,pieces,0
1772,Stuffs,Penang,0,export,pieces,0
1772,Stuffs,Persia,0,export,pieces,0
1772,Stuffs,Java,0,export,pieces,0
1773,Stuffs,Bengal,0,export,pieces,0
1773,Stuffs,Madras,0,export,pieces,0
1773,Stuffs,Bombay,0,export,pieces,0
1773,Stuffs,St_Helena,83,export,pieces,19
1773,Stuffs,Benkulen,0,export,pieces,0
1773,Stuffs,China,0,export,pieces,0
1773,Stuffs,Penang,0,export,pieces,0
1773,Stuffs,Persia,0,export,pieces,0
1773,Stuffs,Java,0,export,pieces,0
1774,Stuffs,Bengal,0,export,pieces,0
1774,Stuffs,Madras,0,export,pieces,0
1774,Stuffs,Bombay,0,export,pieces,0
1774,Stuffs,St_Helena,0,export,pieces,0
1774,Stuffs,Benkulen,20,export,pieces,1
1774,Stuffs,China,0,export,pieces,0
1774,Stuffs,Penang,0,export,pieces,0
1774,Stuffs,Persia,0,export,pieces,0
1774,Stuffs,Java,0,export,pieces,0
1775,Stuffs,Bengal,0,export,pieces,0
1775,Stuffs,Madras,0,export,pieces,0
1775,Stuffs,Bombay,0,export,pieces,0
1775,Stuffs,St_Helena,0,export,pieces,0
1775,Stuffs,Benkulen,0,export,pieces,0
1775,Stuffs,China,0,export,pieces,0
1775,Stuffs,Penang,0,export,pieces,0
1775,Stuffs,Persia,0,export,pieces,0
1775,Stuffs,Java,0,export,pieces,0
1776,Stuffs,Bengal,0,export,pieces,0
1776,Stuffs,Madras,0,export,pieces,0
1776,Stuffs,Bombay,0,export,pieces,0
1776,Stuffs,St_Helena,114,export,pieces,8
1776,Stuffs,Benkulen,0,export,pieces,0
1776,Stuffs,China,3638,export,pieces,440
1776,Stuffs,Penang,0,export,pieces,0
1776,Stuffs,Persia,0,export,pieces,0
1776,Stuffs,Java,0,export,pieces,0
1777,Stuffs,Bengal,0,export,pieces,0
1777,Stuffs,Madras,0,export,pieces,0
1777,Stuffs,Bombay,0,export,pieces,0
1777,Stuffs,St_Helena,53,export,pieces,11
1777,Stuffs,Benkulen,0,export,pieces,0
1777,Stuffs,China,2525,export,pieces,299
1777,Stuffs,Penang,0,export,pieces,0
1777,Stuffs,Persia,0,export,pieces,0
1777,Stuffs,Java,0,export,pieces,0
1778,Stuffs,Bengal,0,export,pieces,0
1778,Stuffs,Madras,0,export,pieces,0
1778,Stuffs,Bombay,86,export,pieces,16
1778,Stuffs,St_Helena,54,export,pieces,14
1778,Stuffs,Benkulen,0,export,pieces,0
1778,Stuffs,China,3670,export,pieces,400
1778,Stuffs,Penang,0,export,pieces,0
1778,Stuffs,Persia,0,export,pieces,0
1778,Stuffs,Java,0,export,pieces,0
1779,Stuffs,Bengal,0,export,pieces,0
1779,Stuffs,Madras,0,export,pieces,0
1779,Stuffs,Bombay,328,export,pieces,40
1779,Stuffs,St_Helena,11,export,pieces,4
1779,Stuffs,Benkulen,0,export,pieces,0
1779,Stuffs,China,2764,export,pieces,320
1779,Stuffs,Penang,0,export,pieces,0
1779,Stuffs,Persia,0,export,pieces,0
1779,Stuffs,Java,0,export,pieces,0
1780,Stuffs,Bengal,0,export,pieces,0
1780,Stuffs,Madras,0,export,pieces,0
1780,Stuffs,Bombay,0,export,pieces,0
1780,Stuffs,St_Helena,65,export,pieces,21
1780,Stuffs,Benkulen,0,export,pieces,0
1780,Stuffs,China,2484,export,pieces,300
1780,Stuffs,Penang,0,export,pieces,0
1780,Stuffs,Persia,0,export,pieces,0
1780,Stuffs,Java,0,export,pieces,0
1781,Stuffs,Bengal,0,export,pieces,0
1781,Stuffs,Madras,0,export,pieces,0
1781,Stuffs,Bombay,0,export,pieces,0
1781,Stuffs,St_Helena,158,export,pieces,24
1781,Stuffs,Benkulen,0,export,pieces,0
1781,Stuffs,China,3059,export,pieces,376
1781,Stuffs,Penang,0,export,pieces,0
1781,Stuffs,Persia,0,export,pieces,0
1781,Stuffs,Java,0,export,pieces,0
1782,Stuffs,Bengal,1710,export,pieces,200
1782,Stuffs,Madras,1038,export,pieces,200
1782,Stuffs,Bombay,0,export,pieces,0
1782,Stuffs,St_Helena,0,export,pieces,0
1782,Stuffs,Benkulen,0,export,pieces,0
1782,Stuffs,China,4919,export,pieces,599
1782,Stuffs,Penang,0,export,pieces,0
1782,Stuffs,Persia,0,export,pieces,0
1782,Stuffs,Java,0,export,pieces,0
1783,Stuffs,Bengal,0,export,pieces,0
1783,Stuffs,Madras,0,export,pieces,0
1783,Stuffs,Bombay,0,export,pieces,0
1783,Stuffs,St_Helena,201,export,pieces,40
1783,Stuffs,Benkulen,0,export,pieces,0
1783,Stuffs,China,7514,export,pieces,900
1783,Stuffs,Penang,0,export,pieces,0
1783,Stuffs,Persia,0,export,pieces,0
1783,Stuffs,Java,0,export,pieces,0
1784,Stuffs,Bengal,0,export,pieces,0
1784,Stuffs,Madras,0,export,pieces,0
1784,Stuffs,Bombay,0,export,pieces,0
1784,Stuffs,St_Helena,25,export,pieces,9
1784,Stuffs,Benkulen,0,export,pieces,0
1784,Stuffs,China,8462,export,pieces,920
1784,Stuffs,Penang,0,export,pieces,0
1784,Stuffs,Persia,0,export,pieces,0
1784,Stuffs,Java,0,export,pieces,0
1785,Stuffs,Bengal,0,export,pieces,0
1785,Stuffs,Madras,0,export,pieces,0
1785,Stuffs,Bombay,0,export,pieces,0
1785,Stuffs,St_Helena,78,export,pieces,15
1785,Stuffs,Benkulen,0,export,pieces,0
1785,Stuffs,China,8953,export,pieces,960
1785,Stuffs,Penang,0,export,pieces,0
1785,Stuffs,Persia,0,export,pieces,0
1785,Stuffs,Java,0,export,pieces,0
1786,Stuffs,Bengal,141,export,pieces,14
1786,Stuffs,Madras,140,export,pieces,14
1786,Stuffs,Bombay,141,export,pieces,14
1786,Stuffs,St_Helena,31,export,pieces,11
1786,Stuffs,Benkulen,0,export,pieces,0
1786,Stuffs,China,3308,export,pieces,352
1786,Stuffs,Penang,0,export,pieces,0
1786,Stuffs,Persia,0,export,pieces,0
1786,Stuffs,Java,0,export,pieces,0
1787,Stuffs,Bengal,206,export,pieces,20
1787,Stuffs,Madras,0,export,pieces,0
1787,Stuffs,Bombay,0,export,pieces,0
1787,Stuffs,St_Helena,20,export,pieces,7
1787,Stuffs,Benkulen,0,export,pieces,0
1787,Stuffs,China,2521,export,pieces,200
1787,Stuffs,Penang,0,export,pieces,0
1787,Stuffs,Persia,0,export,pieces,0
1787,Stuffs,Java,0,export,pieces,0
1788,Stuffs,Bengal,0,export,pieces,0
1788,Stuffs,Madras,0,export,pieces,0
1788,Stuffs,Bombay,0,export,pieces,0
1788,Stuffs,St_Helena,36,export,pieces,10
1788,Stuffs,Benkulen,0,export,pieces,0
1788,Stuffs,China,3416,export,pieces,400
1788,Stuffs,Penang,0,export,pieces,0
1788,Stuffs,Persia,0,export,pieces,0
1788,Stuffs,Java,0,export,pieces,0
1789,Stuffs,Bengal,3232,export,pieces,548
1789,Stuffs,Madras,1609,export,pieces,183
1789,Stuffs,Bombay,352,export,pieces,40
1789,Stuffs,St_Helena,0,export,pieces,0
1789,Stuffs,Benkulen,0,export,pieces,0
1789,Stuffs,China,7855,export,pieces,940
1789,Stuffs,Penang,0,export,pieces,0
1789,Stuffs,Persia,0,export,pieces,0
1789,Stuffs,Java,0,export,pieces,0
1790,Stuffs,Bengal,0,export,pieces,0
1790,Stuffs,Madras,0,export,pieces,0
1790,Stuffs,Bombay,0,export,pieces,0
1790,Stuffs,St_Helena,67,export,pieces,17
1790,Stuffs,Benkulen,0,export,pieces,0
1790,Stuffs,China,9879,export,pieces,1300
1790,Stuffs,Penang,0,export,pieces,0
1790,Stuffs,Persia,0,export,pieces,0
1790,Stuffs,Java,0,export,pieces,0
1791,Stuffs,Bengal,0,export,pieces,0
1791,Stuffs,Madras,188,export,pieces,32
1791,Stuffs,Bombay,182,export,pieces,32
1791,Stuffs,St_Helena,70,export,pieces,19
1791,Stuffs,Benkulen,0,export,pieces,0
1791,Stuffs,China,16006,export,pieces,1829
1791,Stuffs,Penang,0,export,pieces,0
1791,Stuffs,Persia,0,export,pieces,0
1791,Stuffs,Java,0,export,pieces,0
1792,Stuffs,Bengal,0,export,pieces,0
1792,Stuffs,Madras,5,export,pieces,1
1792,Stuffs,Bombay,0,export,pieces,0
1792,Stuffs,St_Helena,188,export,pieces,35
1792,Stuffs,Benkulen,0,export,pieces,0
1792,Stuffs,China,22520,export,pieces,2300
1792,Stuffs,Penang,0,export,pieces,0
1792,Stuffs,Persia,0,export,pieces,0
1792,Stuffs,Java,0,export,pieces,0
1793,Stuffs,Bengal,0,export,pieces,0
1793,Stuffs,Madras,0,export,pieces,0
1793,Stuffs,Bombay,0,export,pieces,0
1793,Stuffs,St_Helena,81,export,pieces,40
1793,Stuffs,Benkulen,0,export,pieces,0
1793,Stuffs,China,35448,export,pieces,4164
1793,Stuffs,Penang,0,export,pieces,0
1793,Stuffs,Persia,0,export,pieces,0
1793,Stuffs,Java,0,export,pieces,0
1794,Stuffs,Bengal,0,export,pieces,0
1794,Stuffs,Madras,0,export,pieces,0
1794,Stuffs,Bombay,0,export,pieces,0
1794,Stuffs,St_Helena,201,export,pieces,51
1794,Stuffs,Benkulen,0,export,pieces,0
1794,Stuffs,China,44900,export,pieces,5120
1794,Stuffs,Penang,0,export,pieces,0
1794,Stuffs,Persia,0,export,pieces,0
1794,Stuffs,Java,0,export,pieces,0
1795,Stuffs,Bengal,13,export,pieces,2
1795,Stuffs,Madras,0,export,pieces,0
1795,Stuffs,Bombay,0,export,pieces,0
1795,Stuffs,St_Helena,77,export,pieces,25
1795,Stuffs,Benkulen,0,export,pieces,0
1795,Stuffs,China,39686,export,pieces,5000
1795,Stuffs,Penang,0,export,pieces,0
1795,Stuffs,Persia,0,export,pieces,0
1795,Stuffs,Java,0,export,pieces,0
1796,Stuffs,Bengal,1825,export,pieces,363
1796,Stuffs,Madras,167,export,pieces,40
1796,Stuffs,Bombay,245,export,pieces,35
1796,Stuffs,St_Helena,111,export,pieces,27
1796,Stuffs,Benkulen,0,export,pieces,0
1796,Stuffs,China,33103,export,pieces,4480
1796,Stuffs,Penang,0,export,pieces,0
1796,Stuffs,Persia,0,export,pieces,0
1796,Stuffs,Java,0,export,pieces,0
1797,Stuffs,Bengal,7226,export,pieces,1510
1797,Stuffs,Madras,856,export,pieces,115
1797,Stuffs,Bombay,1645,export,pieces,429
1797,Stuffs,St_Helena,423,export,pieces,310
1797,Stuffs,Benkulen,0,export,pieces,0
1797,Stuffs,China,47069,export,pieces,6640
1797,Stuffs,Penang,0,export,pieces,0
1797,Stuffs,Persia,0,export,pieces,0
1797,Stuffs,Java,0,export,pieces,0
1798,Stuffs,Bengal,11388,export,pieces,2510
1798,Stuffs,Madras,0,export,pieces,0
1798,Stuffs,Bombay,633,export,pieces,45
1798,Stuffs,St_Helena,0,export,pieces,0
1798,Stuffs,Benkulen,0,export,pieces,0
1798,Stuffs,China,28527,export,pieces,2046
1798,Stuffs,Penang,0,export,pieces,0
1798,Stuffs,Persia,0,export,pieces,0
1798,Stuffs,Java,0,export,pieces,0
1799,Stuffs,Bengal,153,export,pieces,30
1799,Stuffs,Madras,0,export,pieces,0
1799,Stuffs,Bombay,0,export,pieces,0
1799,Stuffs,St_Helena,748,export,pieces,526
1799,Stuffs,Benkulen,0,export,pieces,0
1799,Stuffs,China,42190,export,pieces,6020
1799,Stuffs,Penang,0,export,pieces,0
1799,Stuffs,Persia,0,export,pieces,0
1799,Stuffs,Java,0,export,pieces,0
1800,Stuffs,Bengal,4693,export,pieces,1030
1800,Stuffs,Madras,1718,export,pieces,341
1800,Stuffs,Bombay,0,export,pieces,0
1800,Stuffs,St_Helena,425,export,pieces,88
1800,Stuffs,Benkulen,0,export,£,0
1800,Stuffs,China,67750,export,pieces,11300
1800,Stuffs,Penang,0,export,pieces,0
1800,Stuffs,Persia,0,export,pieces,0
1800,Stuffs,Java,0,export,pieces,0
1801,Stuffs,Bengal,3677,export,pieces,2795
1801,Stuffs,Madras,6042,export,pieces,2384
1801,Stuffs,Bombay,1381,export,pieces,248
1801,Stuffs,St_Helena,362,export,pieces,1530
1801,Stuffs,Benkulen,1128,export,pieces,198
1801,Stuffs,China,87494,export,pieces,12200
1801,Stuffs,Penang,0,export,pieces,0
1801,Stuffs,Persia,0,export,pieces,0
1801,Stuffs,Java,0,export,pieces,0
1802,Stuffs,Bengal,4447,export,pieces,1956
1802,Stuffs,Madras,3579,export,pieces,1479
1802,Stuffs,Bombay,2973,export,pieces,311
1802,Stuffs,St_Helena,874,export,pieces,1052
1802,Stuffs,Benkulen,581,export,pieces,175
1802,Stuffs,China,160197,export,pieces,22800
1802,Stuffs,Penang,0,export,pieces,0
1802,Stuffs,Persia,0,export,pieces,0
1802,Stuffs,Java,0,export,pieces,0
1803,Stuffs,Bengal,5018,export,pieces,10278
1803,Stuffs,Madras,3286,export,pieces,1322
1803,Stuffs,Bombay,1977,export,pieces,876
1803,Stuffs,St_Helena,276,export,pieces,46
1803,Stuffs,Benkulen,821,export,pieces,244
1803,Stuffs,China,185646,export,pieces,23300
1803,Stuffs,Penang,0,export,pieces,0
1803,Stuffs,Persia,0,export,pieces,0
1803,Stuffs,Java,0,export,pieces,0
1804,Stuffs,Bengal,5888,export,pieces,18572
1804,Stuffs,Madras,391,export,pieces,20
1804,Stuffs,Bombay,1833,export,pieces,182
1804,Stuffs,St_Helena,180,export,pieces,41
1804,Stuffs,Benkulen,1265,export,pieces,580
1804,Stuffs,China,205953,export,pieces,24201
1804,Stuffs,Penang,0,export,pieces,0
1804,Stuffs,Persia,0,export,pieces,0
1804,Stuffs,Java,0,export,pieces,0
1805,Stuffs,Bengal,5031,export,pieces,6780
1805,Stuffs,Madras,3061,export,pieces,1507
1805,Stuffs,Bombay,2212,export,pieces,361
1805,Stuffs,St_Helena,1865,export,pieces,1076
1805,Stuffs,Benkulen,702,export,pieces,316
1805,Stuffs,China,186376,export,pieces,21800
